,level_0,Unnamed: 0,index,Area,Diameter (um),Volume (um3),FITC,TRITC,Alexa,FITC_b,TRITC_b,Alexa_b,Name,Source,Exp,Ratio,Ratio2
112,400,112,11,32.938,6.475952758049335,142.20328796308598,12.916312782908989,12.110884035962556,3419.5033270294607,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.5160910699023853,0.01609106990238529
113,401,113,12,4.14,2.2959119571977435,6.336717001865771,18.496312782908973,8.398884035962539,2396.3923270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.6877180675595835,0.18771806755958353
114,402,114,13,7.292,3.0470416407080503,14.812685096028735,3.192312782908971,8.060884035962545,3013.702327029461,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.2836805251246907,0.21631947487530928
115,403,115,14,11.494,3.825521575835897,29.31369666177186,9.126312782908968,2.6618840359625437,2993.0943270294606,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.7741907369835239,0.2741907369835239
116,404,116,15,6.18,2.805106127486678,11.557037245245114,23.40631278290897,5.084884035962546,2967.0023270294605,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8215278891831421,0.3215278891831421
117,405,117,16,21.815,5.270267608802951,76.6472585906909,41.40031278290897,68.38888403596255,3160.269327029461,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.3770891306474402,0.12291086935255979
118,406,118,17,21.753,5.262773015875186,76.32073427622196,26.675312782908975,3.187884035962554,3316.8313270294607,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8932504093484048,0.39325040934840483
119,407,119,18,4.202,2.3130396812370413,6.47959516037203,28.32131278290896,3.822884035962545,2494.3193270294605,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.881070786820277,0.38107078682027695
121,409,121,22,7.787,3.1487642552043678,16.34628483685094,93.31831278290898,14.839884035962541,2614.8353270294606,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8627946427323087,0.36279464273230866
122,410,122,23,4.697,2.445486892547384,7.657634622863374,13.43831278290898,10.112884035962537,2894.1723270294606,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.5705999948223817,0.07059999482238166
123,411,123,25,3.831,2.2085698304288246,5.640687346915216,71.70131278290899,392.60788403596257,991.3903270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.15442578625225872,0.3455742137477413
125,413,125,27,6.983,2.9817833155488747,13.881195261651856,31.41431278290898,12.036884035962544,2872.8033270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.7229792291766117,0.22297922917661173
126,414,126,28,16.315,4.557730046015689,49.572910467163965,11.643312782908964,1.3298840359625501,3136.8243270294606,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8974898743517074,0.39748987435170735
129,417,129,32,24.348,5.567839476422766,90.37717038129436,47.68831278290898,141.19988403596255,3385.1433270294606,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.2524684632816851,0.2475315367183149
130,418,130,33,4.326,2.3469201670539017,6.768517761783452,1462.1273127829088,6.547884035962539,1360.2363270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.9955416391247396,0.4955416391247396
131,419,131,35,3.214,2.0229166806319068,4.334436141033964,41.86431278290897,2.5318840359625483,2251.057327029461,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.942970699803585,0.44297069980358506
132,420,132,36,5.871,2.734079253997612,10.701186200146651,14.072312782908966,2.4368840359625494,2663.9483270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8523923324254655,0.3523923324254655
134,422,134,38,33.804,6.560532720002809,147.84816537798332,63.84131278290897,24.570884035962564,3447.2153270294607,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.7220871676076493,0.22208716760764935
135,423,135,39,19.219,4.946755584245607,63.38113038241089,42.17031278290898,9.024884035962543,3378.3873270294607,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8237161961132299,0.3237161961132299
136,424,136,40,3.275,2.042023386009,4.45841772611965,95.27331278290899,15.562884035962554,2438.6863270294607,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8595866288934886,0.3595866288934886
137,425,137,41,1.483,1.3741230821299255,1.35854968719912,130.55631278290898,21.74688403596255,2179.4643270294605,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.8572132135753834,0.3572132135753834
138,426,138,42,1.298,1.2855601615895855,1.1124380598288546,88.88931278290897,319.6338840359625,1572.8033270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.21758694114576846,0.2824130588542315
139,427,139,44,41.343,7.255311330190168,199.9708908827014,19.06131278290897,34.62188403596255,3505.6043270294604,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.3550703742033532,0.1449296257966468
140,428,140,45,7.91,3.1735350634355903,16.73510823451701,169.80631278290898,3.016884035962562,2970.9693270294606,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.9825435237196519,0.4825435237196519
141,429,141,46,11.0,3.742410318509555,27.44434233573674,16.028312782908984,4.575884035962559,3084.6073270294605,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.777914952172682,0.27791495217268203
142,430,142,49,15.45,4.435262220676277,45.68320087296564,83.42431278290897,31.584884035962546,3237.1463270294607,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.7253707972093247,0.22537079720932474
144,432,144,54,7.107,3.008141194231548,14.252572978269075,41.417312782908965,1.4308840359625492,2876.048327029461,151.44368721709102,151.79511596403745,205.5776729705396,R2_5h_#2,2_5_2_0012.csv,1,0.9666057350788598,0.46660573507885983
146,2202,1,3,2.472,1.774104888270511,2.923724855869802,16.115917843802976,7.889767467692252,2117.3007557701117,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.6713375450308764,0.1713375450308764
148,2204,3,7,4.635,2.429293166714853,7.506515885148893,84.34591784380297,27.189767467692263,1834.9177557701119,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.7562236033090479,0.2562236033090479
149,2205,4,8,3.152,2.0033100221895843,4.209622126627713,1166.649917843803,81.43676746769225,1338.2627557701119,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.9347507120890666,0.43475071208906657
150,2206,5,9,4.82,2.477299861870477,7.960390222810467,47.54491784380298,119.27676746769228,2245.388755770112,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.2850044210680731,0.2149955789319269
151,2207,6,11,1.545,1.402553063743339,1.4446296556556393,36.90591784380297,67.18976746769226,1889.0507557701117,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.3545384012158232,0.1454615987841768
152,2208,7,13,20.146,5.064650419153783,68.02163156284807,7.923917843802968,3.387767467692271,3153.4367557701116,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.7005072741681091,0.2005072741681091
153,2209,8,14,0.247,0.5607942292406237,0.092344116414956,188.11591784380298,1072.5397674676922,769.8507557701118,150.13408215619702,150.21023253230774,175.14924422988813,R2_5h_#2,2_5_2.csv,2,0.14922069525853243,0.35077930474146757
