,level_0,Unnamed: 0,index,Area,Diameter (um),Volume (um3),FITC,TRITC,Alexa,FITC_b,TRITC_b,Alexa_b,Name,Source,Exp,Ratio,Ratio2
166,2114,25,14,5.006,2.5246459476418126,8.425585075929943,14.494637079517105,2.403968134104275,1017.1934306216033,149.2953629204829,149.00303186589574,153.67056937839675,R2_5h_#1,2_5_1_0003.csv,2,0.8577416240148317,0.35774162401483167
167,2115,26,16,2.905,1.923216284627303,3.72462887122821,61.8326370795171,19.01796813410425,929.5634306216032,149.2953629204829,149.00303186589574,153.67056937839675,R2_5h_#1,2_5_1_0003.csv,2,0.764776428279597,0.264776428279597
168,2116,27,0,1.051,1.1567950386808616,0.8105277237690571,12.738449701327426,1.3649459313377292,0.0,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9032186313928292,0.4032186313928292
169,2117,28,1,5.376,2.616282819669203,9.376757625694426,23.629449701327417,15.935945931337756,62.16574646171014,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.5972251590937955,0.09722515909379548
170,2118,29,3,1.545,1.402553063743339,1.4446296556556393,11.903449701327418,3.4289459313377506,11.516746461710142,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.7763594148306157,0.27635941483061566
172,2120,31,6,10.444,3.646603050129537,25.390081503701925,23.373449701327417,11.579945931337733,620.2137464617101,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.6687032626805541,0.16870326268055413
173,2121,32,11,1.421,1.3450923362612195,1.274250806551462,16.67744970132742,2.5799459313377326,11.947746461710125,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8660283051483074,0.3660283051483074
174,2122,33,24,1.298,1.2855601615895855,1.1124380598288546,14.21744970132741,2.7599459313377395,75.41374646171013,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8374340805236641,0.3374340805236641
176,2124,35,26,1.978,1.5869681217611626,2.092681963229053,17.065449701327424,2.0009459313377533,7.58774646171014,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8950537915037456,0.39505379150374564
177,2125,36,32,2.905,1.923216284627303,3.72462887122821,12.652449701327413,0.12494593133774856,12.641746461710142,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9902213303141114,0.4902213303141114
178,2126,37,37,1.978,1.5869681217611626,2.092681963229053,20.753449701327412,0.7829459313377356,35.65074646171013,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9636454518809913,0.46364545188099127
179,2127,38,40,5.191,2.570872707218354,8.89693348211365,8.527449701327413,762.9629459313378,24.37774646171013,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.011053215632495889,0.4889467843675041
180,2128,39,41,1.174,1.2226132771727456,0.956898658267202,15.2924497013274,3.4519459313377467,56.18874646171014,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8158411719969156,0.31584117199691564
181,2129,40,44,0.433,0.7425043588224419,0.2143362582467449,13.360449701327411,4.045945931337741,203.55674646171013,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.7675598086633716,0.2675598086633716
182,2130,41,46,0.803,1.0111435874406445,0.5412988671432248,13.19544970132742,1.1889459313377415,2.1717464617101427,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9173447420593887,0.41734474205938865
183,2131,42,47,6.056,2.776821687274166,11.2109547587549,7.972449701327406,1.464945931337752,817.7297464617102,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8447722244188628,0.3447722244188628
184,2132,43,51,1.051,1.1567950386808616,0.8105277237690571,14.444449701327414,5.3069459313377365,13.08574646171013,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.7313128636560229,0.23131286365602288
186,2134,45,69,3.584,2.1361859769998546,5.1040603610449855,32.12444970132742,1.9479459313377276,2.3157464617101198,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9428292054266288,0.44282920542662885
187,2135,46,71,11.989,3.907028141929601,31.22757359572932,17.915449701327418,6.734945931337734,243.68574646171015,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.7267814264849767,0.22678142648497668
189,2137,48,74,2.101,1.6355660437562822,2.2908828386213,31.35644970132742,6.247945931337739,49.73274646171012,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8338506489408796,0.33385064894087957
191,2139,50,81,2.596,1.8180566157665397,3.146449983019957,94.97944970132741,3.40294593133774,39.318746461710134,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.9654110279643578,0.46541102796435785
192,2140,51,82,2.905,1.923216284627303,3.72462887122821,15.524449701327399,3.699945931337737,454.49274646171017,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.8075390247872878,0.3075390247872878
193,2141,52,83,2.287,1.7064286796726422,2.6017349269408885,15.287449701327404,7.1349459313377395,140.74574646171016,148.4965502986726,148.81105406866226,152.44325353828987,R2_5h_#1,2_5_1_0004.csv,2,0.6817937722522616,0.18179377225226157
