,R1_5h_2krpm,R1_5h_5.2krpm,R1_5h_16krpm,R1_5h_30krpm,R2_5h_2krpm,R2_5h_5.2krpm,R2_5h_16krpm,R2_5h_30krpm,R1_0h_0krpm
145,0.47105854568599204,0.48542213293427017,0.4095121061973319,0.048647455449060184,0.3835780593596375,0.2030138609657044,0.18597939158954507,0.04319845295396341,0.5
146,0.49927516240522707,0.03859828980322033,0.4859281958958132,0.043289368600071154,0.24169165173326912,0.27034026814722767,0.08977917200444407,0.007786569989571612,0.40852794663674025
147,0.48567438838416155,0.3589603794066505,0.3238677091586749,0.017411942338659503,0.2629278463079908,0.3773729805147358,0.23454897297743232,0.022770489592860765,0.3528652697643606
148,0.4814250074222807,0.08273754256789101,0.11379927109676469,0.21301734727775445,0.07080498766157572,0.14434690261602234,0.1882587023408822,0.09775307079363726,0.496587223936235
149,0.4869266382633748,0.332439990209464,0.02990019322176657,0.310831654019071,0.15111657340294493,0.23802006292331934,0.264599683371631,0.03534118778224171,0.5
150,0.4773593397100567,0.42133095650384067,0.3550118493416323,0.487038153610448,0.4449839149058351,0.30690234550706075,0.08624687819061394,0.010509248012927963,0.5
151,0.4702919814284585,0.15235189816450956,0.0755199870100412,0.36469752564614,0.3003278762996854,0.276041087659084,0.037645104187520984,0.01924181788337509,0.4985634721219387
152,0.0755054842175501,0.374813873765351,0.14024133175823883,0.037914866207847786,0.32034301069398363,0.5,0.036175685945478486,0.15264806782256535,0.2890662833973273
153,0.4171934319362405,0.06275731849393984,0.20848797053125134,0.09770216318489955,0.21553153971473465,0.044701305793672375,0.1630565038651538,0.125018418173372,0.5
154,0.027340649009931606,0.04795512489722653,0.36478786102625876,0.10308058989194313,0.30364079217942586,0.0004804466803301488,0.04604969694439742,0.13328205047840036,0.3919558120537341
155,0.4646148817597176,0.49219370712318844,0.3143483951838114,0.16789224698940747,0.11500628144453007,0.42997961562767495,0.04338906520758268,0.12080337614466796,0.05639211965000135
156,0.4975967851577833,0.07227617258304264,0.1809376172161401,0.42742082562684824,0.36386567518375623,0.2160978563885223,0.16475026852411856,0.13717080082128552,0.23665467961166198
157,0.38708392710821626,0.4870724969979778,0.17951623045721798,0.39627441151034987,0.21199725861199403,0.45158466600364444,0.03970399884124082,0.07773504100555245,0.1069175280837733
158,0.42468191770733266,0.24690184393670778,0.33303968316545063,0.09617563225439618,0.2564927111320118,0.39889477223968917,0.11582460168660846,0.15021734158469896,0.5
159,0.325879969499942,0.3398346030747449,0.3737236295424001,0.0618148664341831,0.16497969344032237,0.46165456570704855,0.24078944570186245,0.04339843638370888,0.5
160,0.09329929561201045,0.43243694064985166,0.05152927969502996,0.22363071931783107,0.03177961589086031,0.07064907714704438,0.23732697254116608,0.09815558179122952,0.5
161,0.48534477761063355,0.24459292209143468,0.44227112172988303,0.09341634724717429,0.121085586454174,0.26941456713954737,0.2034149901878392,0.1485032014245491,0.5
162,0.4931561347985763,0.47927297715954253,0.26603709646596674,0.09624454343816169,0.16803413493072517,0.17337623585843864,0.3768608135143571,0.021653741556177275,0.5
163,0.4953408322594206,0.35937190951982934,0.245334446416406,0.021572058702942987,0.10259591771801102,0.11784400712841636,0.2924761357525453,0.0545129920546541,0.5
164,0.29134800253115245,0.30871561676187964,0.01915552393009079,0.07328804893587809,0.24152227635259482,0.3011110321878566,0.050462245238929726,0.031111041445818888,0.47487653604324664
